"","X","X67ND","X128ND","X162ND","X190ND","X212ND","X226ND","X272ND","X367ND","X67SD","X128SD","X162SD","X190SD","X212SD","X226SD","X272SD","X367SD","X67Nor","X128Nor","X162Nor","X212Nor","X190Nor","X226Nor","X272Nor","X367Nor","X67IL17","X128IL17","X162IL17","X212IL17","X190IL17","X226IL17","X272IL17","X367IL17","FoldChange","p.value"
"34911","ENSG00000272886",12.9739858,13.52255,16.72662,25.42701,16.21371,17.60991,20.14687,24.479426,16.191992,11.966987,15.7649,18.959918,13.79472,15.69439,16.61417,24.278496,20.12184,18.316194,16.51801,17.3334,19.85163,18.852309,19.13717,22.009677,20.50367,16.96332,21.821020026,19.26009,18.873288,22.81155,20.32266,16.7224,0.678013749803566,0.0225513840499697
"35068","ENSG00000273706",2.374987,1.147079,1.020033,5.38227145,1.2407939,4.606493,5.717617,5.613224,3.056887,0.271096,1.687522,7.99405,0.819417,3.81549,3.211317,0.230223,0.669278,1.565549,5.319887,2.864357,16.79918,5.506646,2.523122,11.76049,0.915326,8.094784,5.8272037,7.33239,3.641611,7.746288,2.899031,17.5567,0.271247651067576,9.18062757261513e-05
"35228","ENSG00000274137",14.063277,5.591851,14.2205881708,1.6328313972,12.794643,0.291902,6.300822,8.78379123,12.537418,0.473136,13.526,7.799427,15.932163,0.8169155,5.397103,4.3315,6.900975,3.1126272,8.783818,3.4340502,4.0341521,4.54098,4.809759,3.54407679,1.7710407,5.75737,10.577662,4.893196,2.612114,3.9613362,1.8852681,1.34124003,2.74380669602961,0.0407820232920751
"35446","ENSG00000274671",0.429472,0.651478,0.340392,1.407997,1.4279180459,1.1726906,2.077569,2.133405,2.85416,1.217515,1.125534,3.652359,1.439043,1.023184,1.26495,2.702098,2.174835,0,2.54469,1.870194,2.4310881,2.17403,1.320323,1.42795,3.38062,1.585617,2.733934029,2.036937,0.7373879,1.34523,1.6200920949,2.381821,0.419523264513061,0.0289296364584979
"35450","ENSG00000274679",17.044463,22.78789,18.46686,17.77507,19.643314,7.405247,10.086864,7.9253,13.8712,15.244256,17.71315,17.72342,21.74942,6.799764,8.072465,10.478967,14.951202,8.544378,6.43764,2.304115,12.425121,10.116674,13.959797,9.05402,14.856343,10.848667,7.935501,4.464995,9.756203,11.184533,9.515115,10.195195,1.80453924376328,0.027364990859495
"35609","ENSG00000275050",0.451507,3.360681,0.485947,7.637986,4.356636,6.308218,2.743,7.54547,1.629318,4.53981,5.36845,7.01405,5.401103,6.288059,4.77292,7.533074,11.797652,7.15699,6.776463,4.515023,4.900278,9.34194,3.25522,8.1371,13.36455,3.158666,5.673597,12.25576,5.337324,5.37871,7.072556,8.93354,0.357123475232223,0.0435334858711668
"35720","ENSG00000275331",0.7320182,0.802675,0.722089,1.321439,1.78099668,2.529272,2.0766324,1.949948,1.413111,1.211004,2.3057083,1.916283,2.10491,1.1084579,2.429972,0.820332,1.5768275,2.016125,1.154046,0.935996,3.400388,3.4045088,1.652687,2.8054848,1.2196006,2.230289,3.092961,1.902196,2.923968,2.717171,1.4810982639,1.9081905,0.512584678535569,0.0367214768824235
"35751","ENSG00000275400",12.5752,16.536,19.4562,43.7499,21.5223,30.8595,23.4559,32.3394,13.6821,15.714,34.7438,15.2675,37.6864,34.2414,24.1473,18.8263,39.0304,21.2763,18.88,25.3662,29.411,31.2638,23.7154,29.264,27.7003,22.1133,34.7423,29.689,22.8363,26.3965,23.4992,27.2318,0.537478327084837,0.0285694969486682
"36017","ENSG00000276045",1.35815,1.65492,2.41938,4.20465,2.553055,2.78477,3.30336,2.54144,2.93384,1.52292,1.07594,3.84351,1.82943,3.63888,2.78864,2.74069,3.73415,5.633787,4.18646,2.92336,5.54782,4.04682,8.33843,4.43454,4.30604,4.53806,3.16134,5.30065,4.240233,2.8968,4.3882,5.795704,0.622204154206489,0.0435229310677294
"36075","ENSG00000276203",1.672185,4.3446504217,0.873823,6.00134,0.5217887,17.094684,7.087836,9.41599,5.439269,0.94587,5.1861184,6.14941,0.753239,3.689896,7.260843,12.54596,2.629732,4.6699621,1.866617,4.289794,13.85987,4.645203,1.529184,0.74812561,4.029386,4.542066,7.944192,10.849775,0.8015024,2.337806,7.509086,6.717024,0.187183717152969,0.0424156340730634
"36204","ENSG00000276495",88.241184,95.255482057,61.198892,50.502082,86.25144,49.155011,47.764463,65.07326,71.04782,80.24694452,73.266919,74.863188,72.57467,53.704629,42.148682,80.547663,79.595926,48.7528228,93.547644,57.498204,46.052005,46.7211680148,48.166025708,38.56158,80.8007940053,66.428073,103.3012234,70.8167230084,40.399415,46.28716,42.1629809563,46.692166,1.55743563201561,0.0196250372988818
"36219","ENSG00000276536",112.6067,105.004702,111.6245400339,67.246306,150.44843,66.83802,100.872945,88.14434,95.6956300047,95.8448403,100.25449,82.90158,122.59513,44.897931,92.62465,86.86697,84.392516,68.035812,67.8261457723,57.452346,73.634625,75.998943,60.069614,53.881478,79.00005,78.07937,71.433529,66.71889,57.961813,74.978962,64.9071876,48.38839,1.48462389447479,0.0269272526333411
"36580","ENSG00000277445",6.542436,3.8618202379,4.80917,3.06482e-09,4.75426,0.926454,1.693251,2.8084200911,8.489012062,2.57437,0.693485,15.617153,0.781036,0.6484455259,2.322179,8.376248,9.3054189616,2.084901,2.512588,0.5963876,1.63042,1.8423135747,0.271415,2.509549,1.0963150133,1.831135,2.652771,1.645197,0.633505,2.8009303448,3.681553,0.4233380359,3.67856044057737,0.00438052707928717
"36832","ENSG00000278134",14.0176,12.922,19.0747,9.18101,23.346,5.58772,12.5533,10.2263,11.2502,15.0956,10.6311,1.52009,21.7706,5.83509,10.2353,8.35324,12.4983,16.559,12.724,2.06933,6.39551,5.29824,12.5224,4.89077,8.72248,10.1731,8.74431,14.2378,3.79979,4.76669,6.86109,11.5504,1.84722729346418,0.0373959183009327
"36944","ENSG00000278384",1.5105,1.90209,1.94205,1.35732,1.57791,0.161765,0.713114,0.797581,1.07477,2.39969,2.07057,2.05502,0.340407,0.382134,1.19907,1.18209,2.08989,3.40837,0.237763,0.980104,2.17866,1.50422,0.803815,1.48625,1.70439,2.2616,0.8246,2.60402,0.94334,1.40988,1.29544,1.21409,2.28813643234822,0.0205157842242994
"37014","ENSG00000278550",25.822633,18.773328,17.936751,15.025282,19.703195,11.472449,14.5074210013,14.915851,16.01002,17.39309,12.517282,18.492695,16.413441,10.89982,14.7161235241,14.790243,20.280774,13.130784,20.757712,11.9644388344,17.0065246,15.500273,15.213555,16.232117,23.244114755,12.081092,11.3833721549,12.0922910249,13.841528,20.050849,12.316104,17.811663,1.47057281855421,0.0265802094111315
"37215","ENSG00000279257",50.1414,62.137,71.6589,60.3973,72.6099,37.3723,42.6334,40.6048,26.2563,51.3476,74.7831,40.5926,32.7279,21.1869,43.517,40.019,61.0061,44.208,25.1868,27.7893,40.1918,24.6225,22.4792,17.4661,46.5092,33.9557,7.40429,14.1221,20.4018,25.8935,27.2062,28.1448,1.41732676713379,0.0423659042502649
"38206","ENSG00000282457",5.73079,5.772582,4.906527,4.78491,5.3339071,3.47962,3.595952,2.6375800059,4.891251,2.9304271253,4.967355,4.719826,7.744,2.03941,4.2762,3.6788,4.35833,6.01711,5.18992,4.563028,4.09647,3.4092792,1.597018,3.43088,3.83884,4.44154,5.1239,7.9964,3.28847,2.273445,1.37632,2.71391,1.49977328632967,0.0185971350181068
"38325","ENSG00000282641",10.8741,16.0271,12.5659,9.29243,10.0376,7.89597,5.45531,6.33765,6.79492,2.56152,18.4354,10.3974,18.0024,5.5225,8.96059,14.0891,11.3332,13.4964,11.0572,10.8454,12.8676,11.8179,9.12255,6.63591,16.3353,12.2501,9.85453,14.3468,7.4223,8.23036,13.4984,16.8958,1.70815655303961,0.0217870848553552
