"","X","X67ND","X128ND","X162ND","X190ND","X212ND","X226ND","X272ND","X367ND","X67SD","X128SD","X162SD","X190SD","X212SD","X226SD","X272SD","X367SD","X67Nor","X128Nor","X162Nor","X212Nor","X190Nor","X226Nor","X272Nor","X367Nor","X67IL17","X128IL17","X162IL17","X212IL17","X190IL17","X226IL17","X272IL17","X367IL17","FoldChange","p.value"
"16170","ENSG00000186918",41.6412400254,25.88081,24.4147900219,38.760655,35.64365,42.79142,40.98416,35.006533,36.21717,19.2295900333,35.3915600491,22.32302,36.1107,39.15932,33.630893,36.323844,36.85999,36.87293,31.29351,30.99645,45.961591,39.13941,43.94329,41.00778,31.270314,35.89789,35.71459,47.598413,55.24547,35.25206,43.964972,51.261442603,0.79988958205631,0.00916676222027057
"16205","ENSG00000187079",43.95429,33.790155,40.233804,38.19753,42.622737,50.378719,59.01302,39.195625,38.548883,34.941062,43.921166,59.4449,42.640707,39.621675,73.74035,58.311565,39.616139,44.400096,28.045064,21.987028,60.65593,48.611722,39.93878,52.647417,46.15319,50.96576,66.65844,69.34789,40.868167,42.654111,50.266917,72.499031,0.664086058621552,0.0462722809977663
"16214","ENSG00000187109",331.642008,285.47326,294.4851369624,340.05198,442.60853993,955.066592,330.3712952839,291.68284,342.8082870556,298.92337099,321.74202633,345.4739,364.51842,965.675087,350.5819340061,299.571,244.6164958567,497.38124,334.160568,476.3915235523,553.229036,549.5992169173,542.7442,697.5871727423,240.872987,549.9526,517.552518,598.29615,756.473689,567.498009779,656.842534,711.74721259,0.662588161048549,0.0380062882704141
"16351","ENSG00000187790",2.76507876,5.74789,4.14204,8.360552,6.868352,5.9555284391,4.399932,3.865228382,4.964006044,8.734785,4.2994130681,8.0235315874,4.8498546,7.885669,4.3805896,5.363606,3.725776061,5.831057,2.963894535,2.804781,5.62881,7.4275263,6.479843,7.0125051238,3.0318475,7.122246264,5.545083,7.9452227,4.961551,8.30304,11.4021,13.5362680318,0.577260565960896,0.0187379950263731
"16355","ENSG00000187800",0.530023,2.39461,0.57375,0.520068,1.44162,0.106822,0.364316,0.627469,0.0908412,0.61644,0.7249457659,1.43637,1.558418,0.189386,0.4699863,0.504867,0.8056264,3.247572,1.025491,1.44927,5.78136,3.576075,3.20304,5.852839,0.276028,3.96918,5.228733,3.03992,7.606166,3.27324,2.120577,4.899296,0.354523873323401,0.0175058295370132
"16427","ENSG00000188064",7.9876,3.57906,4.36752,1.26054,5.00256,23.9458,2.23403,3.92366,9.0593,2.79658,3.512458,2.14758,3.46724,26.949178,2.696841,3.093805,7.241946,10.414531,3.504513,18.085915,26.307654,15.364349,21.647225,18.515846,9.138447,14.037,11.9422,19.220861,19.753553,13.933491,13.5705,20.046323,0.479585379247045,0.0361663318124593
"16441","ENSG00000188130",28.0325214,34.906222979,25.2132513042,32.18383,48.44531,36.52666458,39.5123048385,60.955863624,21.980241,22.2485900279,23.23788,33.26395,47.7459701235,27.907412021,40.6033520012,46.4198700584,24.89882,30.71247,24.937178,19.85857,38.618130493,36.25947,29.21829,29.348897,30.781561,30.384341003,26.990962,37.95609,41.1921050028,40.75957,28.7774561,16.67761665,0.752423829257977,0.0451932141135272
"16444","ENSG00000188153",18.933841,21.401270538,24.913658,35.59847,28.1045514925,21.49553,83.302756,31.7270870579,28.83134,29.779274,16.904545,50.36813635,43.6119847937,26.892377,80.813846,33.386318,19.881743,36.4933022424,21.967070285,38.79335,60.051834,50.474066,39.9904214936,51.797245,21.4439552195,38.71283,40.5412602562,48.946909,33.974534,39.128611,45.172538,73.867979,0.578979786464817,0.0162556026585447
"16479","ENSG00000188313",2.8942993,5.241262,7.9259,7.002208,3.837905,7.641272,3.561858,2.31549055,4.286533,5.6281460102,1.9551915489,7.954117,6.258544,15.980863,6.6427720109,3.3592693,4.221554,7.0110711671,4.497024,6.328451,13.94861,12.891072,7.593366,8.936603,3.995511,5.6326311,15.955888,11.468102,11.246373,9.4038433,11.2059893137,13.028669,0.508606817405563,0.0317390017152381
"16519","ENSG00000188483",8.74917,7.11834,8.69309,7.70923,6.24174,13.0625,2.90994,8.19272,10.4805,5.3857,7.09762,6.83635,7.24918,17.9876,2.93502,6.09544,7.25785,11.193,12.5047,12.6317,19.1309,15.1237,13.9431,19.0003,6.3649,14.9644,12.7673,12.0581,21.3295,14.3235,7.81012,16.1027,0.648639096401679,0.01808211367807
"16579","ENSG00000188725",37.539,30.0325,41.0247,41.6088,34.387,29.1454,44.5014,31.05423,36.1675,39.7656,35.6633,31.73401,41.837,37.1715,34.5561,33.8637,32.70824,33.20301,35.5196,22.6295,45.6578,42.7951,39.1677,40.3222,36.4866,40.1493,38.6915,41.6736,38.3138,42.501,39.7184,40.0677,0.738705976082333,0.0227200920968788
"16582","ENSG00000188732",31.3453,18.449647,16.272232,27.57759,22.325547,11.780919,20.180442,27.79337,24.997966,19.84788,14.29365,33.758724413,12.81242,18.744511,23.77012,27.76435,17.514594,22.59712,19.98967,17.126438,24.326762,21.732533,22.96017,24.744972,22.019881,25.50855,15.64341,28.468808,16.8279918535,27.176272,26.9198801677,17.860189,0.823636599023146,0.0383802740897774
"16657","ENSG00000189014",0,0.385649,0.398615,0.871746,1.10101,0.602095,0.753978,0.520568,0,0.299457,0.441828,0,0,0.461231,1.00033,0.37025,0.292397,0.705166,0.379421,0.167589,1.08946,1.29984,0.510402,0.821465,0.623298,0,0.783175,0.12294,0.664857,0.689599,0,0.758705,0.41507758184462,0.0436013165346609
"16671","ENSG00000189060",242.361,203.679,217.205,184.736,209.795,125.721,207.266,158.567,226.323,218.663,222.944,134.372,193.87,98.2033,185.89,156.69,174.015,182.038,232.48,219.146,137.199,147.518,155.263,177.032,165.974,169.197,195.089,189.774,244.876,174.224,130.5,176.827,1.30901668038871,0.0349754449584921
"16715","ENSG00000189266",87.52626,65.3908,87.6437,82.30633,90.7716,122.05825,96.8057,70.50743,75.538619,83.6396,78.4666,119.9837,76.84735,131.63939,86.1997,72.06834,54.54695,100.52043,71.84853,69.21264,99.81188,102.93699,100.74811,123.27533,54.98354,105.02491,90.50692,99.26036,128.55179,100.48617,101.44991,118.8188,0.693879483418219,0.0338318314169796
"16719","ENSG00000189292",0.351466,0.737156,0,1.306239,0,0,1.557882,1.2943464,2.093752,2.105139,1.042426,1.114643,0,0.224518,0,1.510103,1.357115,1.52411,2.272887,1.152769,5.19582,6.1807265,2.276597,3.479447,1.106902,5.95801,1.323262,3.962542,3.195381,2.782749,1.9894,5.95473,0.368121855244249,0.0482864203351253
"16773","ENSG00000196118",39.320493,26.005506,13.45128814,21.945247,32.40749,29.651682,33.453199,19.8128156,34.793395,29.0397,27.305023,13.90099,24.27352,16.765752,31.815781,28.43985,12.720135,10.921096,13.944875,12.189881,28.98293,24.951589,25.179901,13.488294,17.320496,24.81794891,34.1842561,20.530837,19.152855,24.791362,15.26919,18.885622,0.537521902435819,0.0470988694468345
"16789","ENSG00000196159",6.74159,15.80852,11.90482,13.89871,8.03591,15.47095,15.789,12.93784,8.9097,11.34033,10.88405,18.0929800104,11.171832,12.46615,16.92957,12.48023,9.65264,18.636158,7.64089,6.004223,25.20174,19.06721,36.84684,23.141114,7.460284,14.34882,13.459081,23.97159,20.067438,17.99362,45.59893,33.87957,0.402217113602376,0.0188411304062018
"16808","ENSG00000196218",8.291252,1.6546432649,3.6934545,3.6138716088,9.405753,1.2958573694,3.73650525,4.3284790127,0.323952,2.3783978009,5.644919,2.32708594,3.3211278,0.0230342,4.5134091301,9.486845,2.1496525,1.36644661,0.9892016,1.279168,4.3270242865,4.764492,2.0357090159,2.710728,0.4412746175,2.025505,1.83489901,0.9141548446,1.643461,4.9204597761,3.880976157,1.656269,0.418014758656308,0.0460345556046077
"16813","ENSG00000196230",286.51104,257.995493,296.092838,4.3181901,211.77495,5.86603e-08,81.638885,185.78592,289.692304005,233.1333624051,331.20224,4.9906034,225.392115,0,87.499868521,207.35435,154.449222,163.337541,308.063641,269.352491,80.164585,70.776768,22.0250018,86.6835913,179.043266,144.789942,132.067773,135.8148,172.301933,103.378473,46.436531,37.53524,3.44772994736239,0.0192348396246592
"16860","ENSG00000196372",26.1946,18.67977,23.86275,19.42207,20.59649,17.8646,16.50965,18.45445,19.7281,18.48535,22.22734,17.0348,18.14441,19.90928,19.28718,13.66982,16.84082,17.59484,9.98437,12.58268,19.194872,20.192705,21.80282,27.79126,20.21224,19.62,22.95029,15.454339,33.552203,24.61678,24.4149,15.72151,0.640611918476636,0.0231228688369998
"16862","ENSG00000196378",14.28783,16.2622,10.3336,16.9608848,15.711878,10.8100102,11.535951,10.6161,10.928966,12.71134,11.83283,16.14269,11.8828,7.76566,12.29958,8.1953,9.63623,8.71054,11.576744,11.74326,8.8962900082,6.25176,6.66779,7.267151,7.991507,10.571707,7.23061,12.20495,5.305501,11.88841,9.77324,9.418587,1.43268531040195,0.0170792162001004
"16923","ENSG00000196549",1.259612,1.180027,0.99714108,3.0948834,0,3.6822425027,1.61269806,1.0396881809,0.551248,0.923049,1.42899254,2.23705539,0.175631,3.1243201401,1.16735677,1.05914648,4.88070353,8.97439129,0.684696,2.92494799,16.19360242,12.087551,6.4173541166,14.5682720125,3.8180305,8.915898101,11.4211214393,6.0212837452,12.46101938,5.9778304,4.9446978074,16.4574360407,0.354493209619971,0.0296255278571038
"16931","ENSG00000196576",115.1883616829,120.90017,139.40044,95.963633632,172.76418,85.41428,151.9867,137.48776,96.25786,98.3371173,102.208722024,87.1838303,154.83993,75.376531,125.238819,117.67844297,74.215141,117.77793,110.749575,89.419299,150.906752,126.847724,131.4935096774,131.43537,87.2112554773,108.7843411838,123.93664,120.42477,134.749505,120.35318,98.97332,149.232944,0.725307966080584,0.0248227569011511
"16951","ENSG00000196642",110.496548,118.15621,120.4784,117.601828,149.99556,113.949805,122.176719,132.74438,94.36124747,97.3383475898,120.818206,94.53223,133.99263,121.517054,108.1406989819,125.1583,100.88715727,115.981886,117.50326,113.472011,124.941401064,122.698015556,123.51368,130.399511,107.048656,138.02646,133.32742,117.42442,170.8799879168,129.156095241,100.0757900083,102.51184946,0.892915932378739,0.0298565117787749
"17011","ENSG00000196865",6.70113,7.02798,7.06307,10.2411,6.44222,8.88459,8.66515,9.07729,6.6653,6.56798,5.8865,11.6793,7.72684,10.51799,10.3638,9.07319,7.68498,10.624,5.78287,7.47879,10.87044,9.502416,12.57696,13.86362,9.22906,8.70562,7.4807605627,19.31218,7.320967,8.64976,15.65009,19.29819,0.674392710673919,0.0335132411612837
"17025","ENSG00000196923",110.04805,117.12818,89.73439,115.32363,107.36973,106.3907,91.16757,100.711881,84.9088,88.63919,103.714405,122.64639,112.74862,95.263598,100.430589,110.57367,66.283489,117.19639,79.69856,110.265684,139.110689,121.309174,121.432036,144.12306,70.19754,141.33124,138.05181,134.55026,174.865063,134.08193,90.641377,163.00439,0.710003616350869,0.0434763616391511
"17046","ENSG00000196998",39.1660691715,54.7422250355,40.4974943,36.607674,48.03071,26.465024,46.872104,43.034463,27.6422872,38.012569,41.458236,37.805855,41.5917450018,26.2894996211,51.022577,40.0312719,43.10997623,39.5234290649,38.127336,36.2223824585,36.2446956,30.992064,31.225939,30.78385,40.5047466,30.681484,60.5460620524,36.68595261,25.3613130025,32.2364191,35.267133,41.4858145,1.21460205671906,0.0124754177096702
"17101","ENSG00000197165",1.47883,1.0826,1.91618,0.508117,2.603786,1.01618,0.610026,2.63355,1.542273,1.754959,1.44385,3.61035,2.02509,0.149727,1.03022,1.108485,0.257674,0.625572,0.614407,0.574588,1.568043941,1.70516,0.99194,1.440388,1.091607,2.577257,1.22501,1.4918791853,1.2057923,0.883865,1.7838,1.505527,0.363198562628115,0.00432679626400865
"17116","ENSG00000197226",103.155425,98.2943190494,75.96168,107.92178,102.78121,69.28215,76.739635,95.89879,65.558531,59.13057,62.06971,106.854331,113.327547,57.73448,72.101385,91.547734,74.997761,68.98576,60.478149,52.006184,88.168057,81.383891,79.673529,99.281517,87.829414,93.52048,91.48797,77.713845,70.702638,86.965509,65.103496,84.906382,0.735904467960261,0.0142513788187962
"17192","ENSG00000197496",2.83518,4.947564,0.850052,1.90512,4.11348,6.4713,5.48666,2.78542,3.05665,1.236473,0.954217,0.73232,3.01878,1.93034,3.07711,4.0187,3.50234,3.9325,4.53569,5.3269,7.296317,7.2941,6.49665,8.0367,3.07935,5.33988,3.00842,5.938476,6.06658,5.70006,4.320447,8.927412,0.593928319780885,0.0013124576067153
"17211","ENSG00000197565",8.5071667,10.775071501,6.797232,13.0215390272,13.3450900033,17.2609135694,42.7586781063,18.14809,10.70857,13.754886054,11.8123421394,13.089279354,14.1304947409,14.333781066,42.48364079,16.5036840037,7.2172540177,13.20225964,8.07658,14.9261864102,25.6589749604,19.062475742,22.378309,22.7514618309,10.379142123,16.060120165,23.2889140053,19.7018172876,19.123520036,20.04495578,19.002220093,28.6543,0.483268667102174,0.00329810765907719
"17270","ENSG00000197768",1.10393,2.18341,3.25354,3.5438811357,3.21144,0.749433,1.786267,1.997733088,3.61938,3.34333,0.913214,2.7649,4.47498,0.980177,0.981199,2.436905,1.091458,0.47945,0.839352,0.284509,2.880941,1.9331190539,2.069371,1.347454,0.87562,2.4830110177,3.44441,1.535809,0.798882,3.3689990024,1.5581089269,1.2000860393,0.327397233997716,0.0137407759148772
"17278","ENSG00000197785",40.652404688,62.43778,52.01146,40.457617749,70.4633,39.925199,56.8782300024,66.24708,37.20047,55.92758,54.3999,55.774017,43.6717134,41.013047,51.69199,46.39132,39.873918282,40.770825,40.5512800042,43.40426,53.0969387325,48.68108,45.33484,51.95601,47.64274,49.19517,35.23379,43.70772,59.136096,45.24298,39.11547,47.5844534491,0.826850950297923,0.00998785254741059
"17320","ENSG00000197927",1.939339,1.373101,2.326069,5.110814,3.108181,0,3.21452,3.504946,3.070438,1.90761,2.168167,6.992504,2.76714,6.076897,5.179675,4.636057,1.554983,2.5143,1.542799,2.2598706831,3.310151,3.479898,4.86571,4.530316,3.614027,4.874191,1.469716,3.522703,2.23014,3.5705273,4.65722,5.5867,0.486341048283787,0.00574647272450246
"17338","ENSG00000197976",46.04809,47.16559,49.57749,46.8012,52.0754,41.61759,57.9247,44.78433,42.57417,37.3261,53.56263,39.42118,51.0938,33.15974,51.8793,46.63766,34.94357,39.78458,37.24979,30.25922,50.85427,43.90866,44.36975,42.18717,34.31946,46.82777,39.7294907,39.88952,42.18393,47.08425,38.04461,40.02784,0.784454432319462,0.0126182573263937
"17340","ENSG00000197978",0,11.6893,4.07596,19.355515,3.11379,2.79699,9.1405,4.28576,0.348939,8.51809,3.28282,20.1776,4.22328,1.36263,9.53686,9.41121,5.79272,5.19982,1.7104,4.8627,8.330640229,10.15858,21.79712,15.4232,7.397767,4.68676,5.96586,7.36628,8.9265,9.6067,25.85375,28.35795,0.315307574390213,0.0458340154766253
"17348","ENSG00000198000",17.506481,16.2906251,21.3412133077,19.6911293,12.665623,16.64029,14.23852,20.6466804354,17.525981,22.7389710028,16.48533,25.381297,15.301083,22.532333,18.3300128044,24.1780513698,13.1532204628,18.892793,15.8511960167,16.7327809787,21.7383546711,17.859242,21.9943828747,22.761088,13.874533,23.1750243503,17.629414,24.9021652093,18.2185095007,16.873828,29.702150767,33.3963755886,0.766184234178665,0.0227411985944305
"17363","ENSG00000198042",11.654267,6.65675,11.37843,7.61076,9.696273,8.97175,11.461496,10.99149,12.48103,7.86242,8.649128,15.54492,11.61681,12.323257,11.683116,11.53158,10.03068,8.1161168,6.59377,4.31498,10.81542,13.713951,9.905182,11.96081,6.758665,9.687042,13.40969,15.89124,11.317253,11.482065,13.73387,11.19594,0.626259714790894,0.0292217025695078
"17376","ENSG00000198081",18.530141,15.748727,16.473961,18.829047,24.330576,20.029487,20.4753743,13.693708,22.224993,20.30336648,23.203828,11.36843,18.1228910341,18.663331,14.8443095,14.9494968,17.50248,19.032613,20.380391,20.055108,17.238042,17.288105,17.004054,15.238925,16.401025,16.437211,16.315727,19.66325,14.301885,13.514074,25.20322418,17.176024,1.15278717292181,0.0219747300358931
"17400","ENSG00000198155",1.682734,3.867176,3.382539,4.671469,4.44548,2.63247,2.94479,5.50013,3.365309,1.8756877,3.27037,8.80961,3.5101,3.9382,2.862481,3.86877,3.636481,4.40408,2.92937,2.78569,6.03602,5.03302,4.36822,4.77827,3.802794,7.12886,5.00755,8.70998,4.36803,5.53814,5.38212,6.056556,0.680448199972991,0.0200450111568209
"17402","ENSG00000198157",15.13049,19.08985,15.4730235729,14.217723,20.92207,41.09923,19.69173,18.42424,19.02672,17.72119,14.71456,11.40573,23.62541,28.175118,16.039764,20.72569,17.96592,16.19692,16.15851,16.268942,19.83915,20.48522,18.658509,20.3079,11.348517,22.99272,23.32499,18.39274,18.81374,20.462888,33.09225,27.940725,0.839823909410702,0.00190729968347699
"17416","ENSG00000198203",0.371459,1.877171,0.560788,1.189411,0.274236,0.4046447526,0.537265,0.696125,0.0639595,0.252439,0.306013,0.892541,0.536563,0.786371,0.636603,0.548272,0.906301,0.853771683,0.248304,0.2920916,1.905845,0.98983,1.129924,1.3424579,1.119531,1.609809,0.311949,1.824056,0.606184,0.9790895,1.247765,1.263235,0.428547671132174,0.0292468981898222
"17436","ENSG00000198276",39.77755,75.73183,59.4435,69.12776,67.93389,41.43607,57.20721,76.41779,44.30596,44.82829,50.080785,72.67164,68.93235,38.5584,59.765763,65.85819,41.95267,41.00662,36.20246,27.119788,55.18666,51.379902,49.332178,48.5437,51.90178,52.27322,49.32282,51.79927,49.14002,52.30645,42.94336,50.9396,0.715514537979492,0.0162928372858485
"17527","ENSG00000198604",14.19589,14.99388183,18.905887,16.256503,14.8399,26.84598,14.24971,12.6685,15.5122,14.29738,15.55743,15.3765200019,13.0598492534,34.04584,16.28322,17.8998,16.294525,29.442283288,19.78334,17.003554,25.170497,29.93824,30.29435,39.63904,15.004086,25.15713,41.80937,44.960878,29.88969,26.082347,35.389009,40.76587,0.65996719879853,0.0477469452067936
"17542","ENSG00000198668",484.54659,422.67831845,408.17388,395.7910701611,393.24992,346.69119,518.6679,476.546438714,441.7845363249,413.586378911,417.916967491,464.7122267909,402.57938928,413.854956,561.520943,520.9762590056,540.6106000019,490.603151,590.4985,520.49941,428.597142,470.937839,408.485412,381.1292411763,554.7831702,436.133536,423.780632,388.839758,380.506881,445.049845,477.87149,344.2149966542,1.26821900064912,0.00721232938270187
"17543","ENSG00000198670",0.832283,1.986149,0.294834,0.4205302324,1.587335,0.14689,0.268919,0.703418,0.2548595,0.907524,0.374634,0,1.400669,0.1769469,0.4490951,1.07009,0.4530714,0.568804,0.14036533,0.412346,0.6027336,0.566823,0.9169804,0.988753,0.64273,0.197901,0.281769,0.6198626,0.4002697,0.8002925,0.166073,0.22742,0.51201243785139,0.0381840430973317
"17593","ENSG00000198774",0.161666,0.0762652,0.163963,0.0641583,0,0.251101,0.162762,0.343152,0.0756593,0.0900384,0.0565906,0.112216,0,0.24614,0.273282,0,0.410791,0.164501,0.0398348,0.079829,0.543635,0.47147,0.330548,0.367187,0.238915,0.168292,0.51759,0.416187,0.190202,0.163006,0.521726,1.25032,0.405733051540132,0.0474748873605068
"17620","ENSG00000198826",5.79279,1.8273670273,4.0162,5.0120400305,4.02213478,32.75042054,15.040181,4.5916110391,4.5682601808,3.040320358,3.297117373,4.8952084,3.62398,27.533826,3.525059,5.9508698,3.0985176,23.388425,10.3819100009,20.855388749,23.123266,23.5699318879,36.08033,36.8066444,5.904011,28.87013,34.8926825801,30.91046,36.0341403007,31.305999,32.52183,40.052954582,0.482724186171297,0.0447431459715659
"17671","ENSG00000198911",183.54935,169.8682,154.614016,181.32381609,146.147372,180.730612,170.58442,128.55068,156.702412,134.196233,187.154178,176.7231602,143.23383,153.73923,153.71516,131.21712,234.11301,235.090169,265.572138,223.03781441,173.40601,173.815596,181.26095,178.798431733,202.49844,173.842860076,172.1225,270.10606,175.63072,172.38562,176.5134,192.88569,1.35421868821897,0.00512924345485989
"17718","ENSG00000203485",19.0181100534,22.61689,15.466889,25.736204,22.89628,39.42173,20.4012,27.79183,27.05694426,16.889107,14.54408,17.7326264,23.91508,33.75034,21.642766,20.489706,16.376316,22.91604,15.2670793626,16.1677041,29.811676,24.118346,24.19959,24.264799,15.47771,23.50492,29.77364,27.36860184,34.668451,24.33535,21.163101,20.6262931,0.690732421543985,0.0136488374926756
"17758","ENSG00000203778",84.7017,78.08599,99.9664,73.9784,54.2972,69.7998,79.2861,81.4812,86.1243,67.1867,61.556,49.6744,69.4756,66.29806,85.1216,88.5627,70.1865,66.3339,60.6138,64.08396,63.2316,55.7081,48.61037,46.26919,74.9114,61.0707,69.7632,52.20622,41.62117,71.0464,64.539,56.0272,1.22167741109945,0.0451906414429204
"17780","ENSG00000203857",0,2.3619,0.722372,2.768316,0,0,0.749045,2.340552,0.82802,0,1.493252,0.495494,2.801122,0,0.148707,3.015525,2.724767,1.927064,1.852842,1.979443,0.6778445,1.052994,1.153079,0.650528,0.442931,0,4.119597,3.153269,0.2747606,2.579707,2.39913,3.422661,2.40040934285166,0.00346200369624299
"17851","ENSG00000204172",12.2686,11.1187,12.7147,29.5837,10.2089,5.14241,16.3981,19.3831,13.5718,7.17571,12.2939,28.8888,10.4769,3.71644,20.6322,14.5001,10.4358,16.9511,10.6796,7.48065,22.7521,20.4599,20.1541,19.8423,9.80757,21.4767,20.0611,22.5412,15.7265,16.5668,20.871,27.7748,0.547386441753477,0.0134332357338373
"17856","ENSG00000204177",8.32527,11.1693,10.5186,25.28315,12.549966,7.47814,15.2745,12.41688,7.73549,14.0946,11.0225,29.9909,11.9494,6.81431,15.528548,13.146639,13.1576,16.072025,11.3166,7.34138,18.781683,16.832777,17.2316,19.486793,14.652416,14.24922,20.4134,28.93087,11.7356,17.8374,18.983162,25.93717,0.662045018464846,0.0380244615158446
"17874","ENSG00000204231",24.242261,3.42315,17.13635,14.65888,12.014933,2.74585,12.941720019,5.34769,20.88799,2.629377,15.45374011,9.25706,11.471785057,1.002167,13.72589,4.15294,13.64379,10.61307,20.23642,15.727941,4.9937538,7.30329737,9.260324,5.332012,7.637969,8.392662,9.8156500141,13.09311,3.0274095,6.95494,6.8428885948,8.78678542,2.23959068383633,0.017848176371154
"17939","ENSG00000204410",8.0481753,25.10423,12.2524289,19.464151,13.499278,10.321872,17.862168,18.2267405,13.7143431328,14.909541,8.429781,15.346012,12.234567,10.04738391,18.545032,18.639763,10.170773,12.775107,16.248713,2.813976,16.3971273327,22.050892,25.20562,21.856313,14.254634,14.194627,20.513344,39.784631,19.700725,7.7807920503,17.131686,38.227909,0.491271107678251,0.0229283083983736
"18184","ENSG00000205250",53.7292,61.2022,54.73328,61.81375,67.81175,80.55398,59.838558,67.39618,56.42642,65.88909,54.77566,59.10268,64.29407,59.266631,58.79626,56.51483,42.76845,60.2209,42.6431,51.345052,65.100185,54.812012,63.305047,65.202761,44.86809,58.56829,71.93102,65.131204,84.163104,69.50363,58.86499,63.770203,0.792921254469824,0.0469682835426856
"18423","ENSG00000206353",6.053672,4.1359090822,7.51587,13.069454,7.189475,11.279355,1.15251,6.1038630246,4.340817,0.6985334,5.8255326,13.606686,8.285966,7.468571,1.877758,5.725613,7.9387062896,8.5176120113,5.2466420515,1.4285739,14.6963918,11.9817818877,8.401075,11.093267,7.185462,13.17573267,5.2517261,5.81812727,12.851863005,9.56111056,6.7475024479,8.9113719,0.500980592195934,0.0336573647621068
"18432","ENSG00000206380",55.76845674,43.1702756611,45.0546515,47.47013,65.665152,53.4865632056,68.0260595619,56.14456782,75.79599,49.6268730766,59.143075,43.07416,53.897372,52.652322,50.488549,55.4792,36.580038,38.246794,37.7710110028,42.3685940066,62.657553,51.501221,48.720473,45.63496,37.721394,54.004939,44.7957420339,40.342397,41.624264,47.555266,44.04633,42.856677,0.743193661664502,0.0305339799953079
"18434","ENSG00000206384",0.102129,0,0,0.148062,0.269893,0.2196512,0,0,0.0828445,0,0,0.1476815,0.249289,0.0287938,0.1332167,0.0854071,0.1634459,0.4986936,0.1548353,0.1574841,0.786431,0.620639,0.384042,0.500433,0.2849704,0.509886,0.149834,0.422212,0.351747,0.692715,0.484507,1.249272,0.425241005522475,0.0345519963039076
"18445","ENSG00000206409",1.455484,1.2296803601,1.22699,1.90167,0.666293,2.3183903709,1.03302,3.095373e-07,1.59282,1.66111,1.14771,0.9837990126,0.888179,2.4024460557,1.1852300305,1.27149,0.4264624,1.68576,0.894447,0.728383,2.5965,1.968689,1.69188,2.531877003,0.865763,1.90512,2.2327,0.5057340572,2.1305400197,1.4247660068,1.99282,1.4091958,0.424971594856207,0.0115914765533696
"18970","ENSG00000213186",5.246173,6.74359,3.423694,3.304866,3.934972,13.115199,6.759718,4.4373,4.842997,9.06977,7.925829,3.5200305555,2.232916,12.321946,6.093228,4.69101,5.843624,11.501976,7.865139,6.85683,15.616157,11.652655,13.586483,18.18645,6.179435,14.286428,12.410105,27.874855,19.662967,10.364594,16.57733,21.714054,0.543133828446297,0.0114642121639963
"18992","ENSG00000213222",2.59244,1.57159,0.281072,1.07039,1.38848,1.97956,1.54295,1.4823,0.73602,0.641036,0.580209,1.62178,1.76393,4.11333,1.75228,2.15702,0.749602,0.762286,0.141745,0.996677,1.34632,1.77316,1.37882,2.48584,0.92999,2.20146,0.901535,1.6648,0.836749,0.83088,1.59138,1.6603,0.379475497341119,0.0181260012923511
"19080","ENSG00000213398",9.91717,6.7411,10.48779,12.0783391731,18.98076,8.142579,18.220657,13.48335,8.533058,15.4113,4.607468,10.10614,16.58663,12.066884,14.332762,16.73356,13.074459,13.207143,8.616474,6.1800198,19.096544,17.14794,15.115219,12.765607,20.399098,10.3665,15.10656,23.33804,10.870976,12.082491,10.461073,15.282278,0.640590989735566,0.0417578904765785
"19200","ENSG00000213640",0.605198,0.59826,0.65873,5.00047,2.44912,0,6.35987,7.14051,2.24312,1.41284,4.49894,5.39453,4.76767,0,7.80837,7.25291,3.08294,2.13012,1.84127,1.56026,0.46878,0.264928,1.4424,1.58836,4.58432,4.7857,2.65167,3.83096,0.270797,1.59086,0.73756,1.57902,2.28839506671328,0.0421560880174775
"19302","ENSG00000213853",6.22454,7.37671,6.41119,9.53519,6.71998,10.845801,7.806,8.62843,8.330944,4.73379,6.10704,7.4383,7.06438,9.150825,7.68545,6.68985,6.97941,12.840857,8.34707,10.93599,15.75579,19.36358,11.6466,19.15764,9.770042,16.53632,17.02786,16.03653,18.74453,15.74745,12.379701,18.175396,0.593161190656883,0.0269611040328377
"19310","ENSG00000213865",15.5426,21.30159,22.47529,32.97644,23.02287,11.024789,23.4263,26.92285,16.26634,24.36087,16.98792,47.68931,24.25758,5.10228,24.5845,14.69753,16.118167,18.77538,14.53623,13.066602,21.642,21.09804,19.14624,19.16229,17.506802,16.50159,9.138565,29.5295,8.725989,14.6308,18.92762,33.89266,0.771097861442836,0.023238152648366
"19370","ENSG00000213977",44.20485,38.64152,40.42574,40.72347,49.6048,42.87236,36.94156,37.1607,40.20958,40.71229,35.5468,25.24896,37.25626,39.72815,33.95506,34.68124,31.56495,45.5699,53.33779,50.30399,66.11958,52.47519,60.66779,61.5899,35.5848,55.40486,43.06708,47.76728,59.38734,54.2157,52.5154,50.26446,0.750569996254138,0.0447670404763645
"19416","ENSG00000214081",4.67944,7.2831,2.45552,10.26986,12.1554,1.36981,3.404478,1.605293,4.53268,4.37378,2.23134,3.37802,19.03369,0.690119,8.373401,6.64737,1.2802695,0.879141,0.230192,0.539215,3.161537,2.36539,3.553339,3.71066,0.744651,0.588707,2.01676,2.19891,0.597948,3.55211,0.9800794715,4.32449,0.228976189839578,0.000811605692573861
